"","Datum","Warengruppe","Umsatz","wochentag","jahreszeit","holiday","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","spl"
"1646",2019-05-15,1,151.544951853335,"Wednesday","Frueling",FALSE,NA,2,13.9,11,NA,TRUE
"1647",2019-05-16,1,175.284628078081,"Thursday","Frueling",FALSE,NA,7,12.475,15,61,TRUE
"1648",2019-05-17,1,169.927941822427,"Friday","Frueling",FALSE,NA,7,11.95,11,10,TRUE
"1649",2019-05-18,1,177.886431973828,"Saturday","Frueling",FALSE,NA,3,16.4875,13,5,TRUE
"1650",2019-05-20,1,158.402368625626,"Monday","Frueling",FALSE,NA,3,16.8125,9,28,TRUE
"1651",2019-05-21,1,141.630521742031,"Tuesday","Frueling",FALSE,NA,7,16.425,10,61,TRUE
"1652",2019-05-23,1,125.316024600488,"Thursday","Frueling",FALSE,NA,5,18.2375,10,0,TRUE
"1653",2019-05-24,1,150.801702348629,"Friday","Frueling",FALSE,NA,2,18.4125,17,0,TRUE
"1654",2019-05-25,1,176.363730494417,"Saturday","Frueling",FALSE,NA,7,13.5375,14,NA,TRUE
"1655",2019-05-26,1,91.8485411831319,"Sunday","Frueling",FALSE,NA,7,13.625,10,61,TRUE
"1656",2019-05-28,1,154.363980473,"Tuesday","Frueling",FALSE,NA,6,13.1625,12,NA,TRUE
"1657",2019-05-30,1,85.1459297904495,"Thursday","Frueling",TRUE,NA,7,14.0125,9,61,TRUE
"1658",2019-06-01,1,183.381710350506,"Saturday","Sommer",FALSE,NA,6,19.5625,15,0,TRUE
"1659",2019-06-02,1,65.9290669428528,"Sunday","Sommer",FALSE,NA,2,24.35,8,NA,TRUE
"1660",2019-06-03,1,156.629344440515,"Monday","Sommer",FALSE,NA,6,22.225,12,21,TRUE
"1661",2013-07-01,2,535.856284785361,"Monday","Sommer",FALSE,NA,6,17.8375,15,20,TRUE
"1662",2013-07-02,2,546.780787392297,"Tuesday","Sommer",FALSE,NA,3,17.3125,10,NA,TRUE
"1663",2013-07-03,2,427.343258749983,"Wednesday","Sommer",FALSE,NA,7,21.075,6,61,TRUE
"1664",2013-07-04,2,454.859641347987,"Thursday","Sommer",FALSE,NA,7,18.85,7,20,TRUE
"1665",2013-07-05,2,492.818804066088,"Friday","Sommer",FALSE,NA,5,19.975,12,NA,TRUE
"1666",2013-07-06,2,631.906068038484,"Saturday","Sommer",FALSE,NA,0,18.9625,8,NA,TRUE
"1667",2013-07-07,2,695.25572963054,"Sunday","Sommer",FALSE,NA,0,21.375,9,NA,TRUE
"1668",2013-07-10,2,567.365764527953,"Wednesday","Sommer",FALSE,NA,2,19.6875,13,5,TRUE
"1669",2013-07-11,2,569.109374584873,"Thursday","Sommer",FALSE,NA,0,21.375,12,5,TRUE
"1670",2013-07-12,2,600.267914678783,"Friday","Sommer",FALSE,NA,0,20.2875,7,NA,TRUE
"1671",2013-07-14,2,777.048841669282,"Sunday","Sommer",FALSE,NA,5,17.6875,15,5,TRUE
"1672",2013-07-16,2,558.797138274201,"Tuesday","Sommer",FALSE,NA,1,21.1875,10,NA,TRUE
"1673",2013-07-17,2,628.325718978073,"Wednesday","Sommer",FALSE,NA,5,22.5125,8,NA,TRUE
"1674",2013-07-18,2,647.822253705942,"Thursday","Sommer",FALSE,NA,1,23.25,11,5,TRUE
"1675",2013-07-19,2,646.788959790823,"Friday","Sommer",FALSE,NA,3,22.475,16,5,TRUE
"1676",2013-07-20,2,843.051280035386,"Saturday","Sommer",FALSE,NA,0,23.1875,8,NA,TRUE
"1677",2013-07-21,2,815.942264195776,"Sunday","Sommer",FALSE,NA,0,26.375,8,NA,TRUE
"1678",2013-07-22,2,647.682748973215,"Monday","Sommer",FALSE,NA,0,26.1,9,NA,TRUE
"1679",2013-07-23,2,691.043662205889,"Tuesday","Sommer",FALSE,NA,0,24.95,12,NA,TRUE
"1680",2013-07-24,2,698.340862077002,"Wednesday","Sommer",FALSE,NA,3,24.075,11,NA,TRUE
"1681",2013-07-25,2,681.250768331783,"Thursday","Sommer",FALSE,NA,2,23.0875,9,NA,TRUE
"1682",2013-07-26,2,718.016648132155,"Friday","Sommer",FALSE,NA,3,27.2625,6,NA,TRUE
"1683",2013-07-27,2,855.619095347599,"Saturday","Sommer",FALSE,NA,1,26.1625,10,NA,TRUE
"1684",2013-07-29,2,672.50214523923,"Monday","Sommer",FALSE,NA,1,22.7875,10,NA,TRUE
"1685",2013-07-31,2,667.842224335937,"Wednesday","Sommer",FALSE,NA,5,20.275,16,65,TRUE
"1686",2013-08-01,2,667.213719343287,"Thursday","Sommer",FALSE,NA,6,23.4,7,21,TRUE
"1687",2013-08-02,2,689.695100983376,"Friday","Sommer",FALSE,NA,0,31.4375,7,NA,TRUE
"1688",2013-08-03,2,930.801703150498,"Saturday","Sommer",FALSE,NA,4,23.3625,11,63,TRUE
"1689",2013-08-04,2,862.752429028985,"Sunday","Sommer",FALSE,NA,3,23.05,8,NA,TRUE
"1690",2013-08-05,2,520.947179812455,"Monday","Sommer",FALSE,NA,0,25.8,10,NA,TRUE
"1691",2013-08-06,2,498.920948322354,"Tuesday","Sommer",FALSE,NA,5,22.225,13,NA,TRUE
"1692",2013-08-08,2,486.25509543792,"Thursday","Sommer",FALSE,NA,7,16.975,12,20,TRUE
"1693",2013-08-10,2,614.511830668785,"Saturday","Sommer",FALSE,NA,7,19.3625,12,61,TRUE
"1694",2013-08-11,2,666.9113081568,"Sunday","Sommer",FALSE,NA,7,16.3875,9,61,TRUE
"1695",2013-08-12,2,510.019126480035,"Monday","Sommer",FALSE,NA,7,16.45,11,63,TRUE
"1696",2013-08-13,2,535.403212817658,"Tuesday","Sommer",FALSE,NA,3,16.4,16,95,TRUE
"1697",2013-08-14,2,520.123590697437,"Wednesday","Sommer",FALSE,NA,4,18.2625,18,61,TRUE
"1698",2013-08-15,2,538.231262832354,"Thursday","Sommer",FALSE,NA,3,19.8,8,NA,TRUE
"1699",2013-08-16,2,552.153714601025,"Friday","Sommer",FALSE,NA,4,23.575,11,0,TRUE
"1700",2013-08-17,2,583.657434231324,"Saturday","Sommer",FALSE,NA,6,20.55,7,0,TRUE
"1701",2013-08-18,2,669.186211470815,"Sunday","Sommer",FALSE,NA,7,18.5875,10,63,TRUE
"1702",2013-08-19,2,499.912512856933,"Monday","Sommer",FALSE,NA,5,18.4875,8,NA,TRUE
"1703",2013-08-20,2,478.730297151576,"Tuesday","Sommer",FALSE,NA,7,17.775,8,61,TRUE
"1704",2013-08-21,2,440.815636456397,"Wednesday","Sommer",FALSE,NA,5,20.125,8,NA,TRUE
"1705",2013-08-22,2,497.731338188322,"Thursday","Sommer",FALSE,NA,4,21.6625,8,NA,TRUE
"1706",2013-08-23,2,503.672089526472,"Friday","Sommer",FALSE,NA,1,22.0375,14,NA,TRUE
"1707",2013-08-25,2,726.257649523775,"Sunday","Sommer",FALSE,NA,0,21.3875,16,5,TRUE
"1708",2013-08-26,2,451.536740815421,"Monday","Sommer",FALSE,NA,0,20.125,15,5,TRUE
"1709",2013-08-27,2,442.318352086176,"Tuesday","Sommer",FALSE,NA,1,21.0875,12,NA,TRUE
"1710",2013-08-28,2,418.297941202801,"Wednesday","Sommer",FALSE,NA,0,21.3,7,NA,TRUE
"1711",2013-08-29,2,386.390267686346,"Thursday","Sommer",FALSE,NA,3,20.2125,11,NA,TRUE
"1712",2013-08-30,2,492.141265198519,"Friday","Sommer",FALSE,NA,6,19.7875,8,5,TRUE
"1713",2013-08-31,2,581.490537751984,"Saturday","Sommer",FALSE,NA,5,18.35,16,21,TRUE
"1714",2013-09-01,2,481.584829613001,"Sunday","Herbst",FALSE,NA,7,15.8625,16,61,TRUE
"1715",2013-09-02,2,350.023432755307,"Monday","Herbst",FALSE,NA,7,16.575,17,63,TRUE
"1716",2013-09-03,2,357.401285676803,"Tuesday","Herbst",FALSE,NA,7,18.225,11,21,TRUE
"1717",2013-09-04,2,362.249371679536,"Wednesday","Herbst",FALSE,NA,7,18.125,5,NA,TRUE
"1718",2013-09-05,2,400.95010523182,"Thursday","Herbst",FALSE,NA,0,21.7,8,NA,TRUE
"1719",2013-09-06,2,395.673296994009,"Friday","Herbst",FALSE,NA,0,24.7,9,NA,TRUE
"1720",2013-09-08,2,576.040699297842,"Sunday","Herbst",FALSE,NA,7,20.1625,8,61,TRUE
"1721",2013-09-09,2,331.981293986457,"Monday","Herbst",FALSE,NA,8,11.575,11,63,TRUE
"1722",2013-09-10,2,363.667829135983,"Tuesday","Herbst",FALSE,NA,6,13.5875,11,65,TRUE
"1723",2013-09-11,2,350.81380789681,"Wednesday","Herbst",FALSE,NA,6,13.9,8,61,TRUE
"1724",2013-09-12,2,354.282593212868,"Thursday","Herbst",FALSE,NA,6,16.1125,6,61,TRUE
"1725",2013-09-13,2,413.041864366013,"Friday","Herbst",FALSE,NA,6,17.4375,5,21,TRUE
"1726",2013-09-14,2,530.825102628704,"Saturday","Herbst",FALSE,NA,5,17.625,10,63,TRUE
"1727",2013-09-15,2,494.908185078447,"Sunday","Herbst",FALSE,NA,7,14.8625,10,21,TRUE
"1728",2013-09-16,2,363.701917843028,"Monday","Herbst",FALSE,NA,3,13.1375,13,21,TRUE
"1729",2013-09-17,2,321.054881338889,"Tuesday","Herbst",FALSE,NA,5,13.1375,10,63,TRUE
"1730",2013-09-18,2,327.413713418182,"Wednesday","Herbst",FALSE,NA,4,13.05,9,NA,TRUE
"1731",2013-09-20,2,375.16829079452,"Friday","Herbst",FALSE,NA,7,13.525,6,NA,TRUE
"1732",2013-09-21,2,525.014097788583,"Saturday","Herbst",FALSE,NA,7,15.35,9,NA,TRUE
"1733",2013-09-22,2,500.579617827733,"Sunday","Herbst",FALSE,NA,6,17.1375,14,21,TRUE
"1734",2013-09-23,2,339.417738661045,"Monday","Herbst",FALSE,NA,7,17.3125,14,21,TRUE
"1735",2013-09-24,2,314.00466178787,"Tuesday","Herbst",FALSE,NA,8,15.7375,10,NA,TRUE
"1736",2013-09-25,2,333.964687913619,"Wednesday","Herbst",FALSE,NA,6,13.5375,7,61,TRUE
"1737",2013-09-26,2,348.862509645868,"Thursday","Herbst",FALSE,NA,1,12.9875,12,NA,TRUE
"1738",2013-09-28,2,578.156874149585,"Saturday","Herbst",FALSE,NA,0,13.1,8,NA,TRUE
"1739",2013-09-29,2,503.155199518292,"Sunday","Herbst",FALSE,NA,3,14.175,12,NA,TRUE
"1740",2013-09-30,2,360.827106059368,"Monday","Herbst",FALSE,NA,1,12.825,14,NA,TRUE
"1741",2013-10-01,2,356.816079467772,"Tuesday","Herbst",FALSE,NA,0,12.9125,13,5,TRUE
"1742",2013-10-02,2,423.688173539227,"Wednesday","Herbst",FALSE,NA,1,12.7,10,NA,TRUE
"1743",2013-10-03,2,592.567211256288,"Thursday","Herbst",TRUE,NA,0,11.7625,12,5,TRUE
"1744",2013-10-04,2,501.347948785726,"Friday","Herbst",FALSE,NA,5,11.2,8,63,TRUE
"1745",2013-10-06,2,534.597184990357,"Sunday","Herbst",FALSE,NA,7,15.25,6,NA,TRUE
"1746",2013-10-07,2,372.452301813743,"Monday","Herbst",FALSE,NA,1,16.275,7,NA,TRUE
"1747",2013-10-08,2,324.616615610371,"Tuesday","Herbst",FALSE,NA,6,15.1125,8,61,TRUE
"1748",2013-10-09,2,369.540618454844,"Wednesday","Herbst",FALSE,NA,7,14.3125,10,21,TRUE
"1749",2013-10-10,2,349.149490881751,"Thursday","Herbst",FALSE,NA,5,10.975,6,NA,TRUE
"1750",2013-10-11,2,349.112977802115,"Friday","Herbst",FALSE,NA,7,13.8625,20,10,TRUE
"1751",2013-10-13,2,452.275706400622,"Sunday","Herbst",FALSE,NA,5,10.8625,5,NA,TRUE
"1752",2013-10-14,2,328.255116835268,"Monday","Herbst",FALSE,NA,2,12.525,6,NA,TRUE
"1753",2013-10-15,2,354.885414944464,"Tuesday","Herbst",FALSE,NA,7,10.6625,4,63,TRUE
"1754",2013-10-18,2,321.70990029733,"Friday","Herbst",FALSE,NA,1,9.075,9,NA,TRUE
"1755",2013-10-19,2,379.7774092487,"Saturday","Herbst",FALSE,NA,7,9.45,9,NA,TRUE
"1756",2013-10-20,2,437.66111375148,"Sunday","Herbst",FALSE,NA,7,15.1875,8,21,TRUE
"1757",2013-10-22,2,367.731628638611,"Tuesday","Herbst",FALSE,NA,2,17.6375,7,NA,TRUE
"1758",2013-10-23,2,339.191026703081,"Wednesday","Herbst",FALSE,NA,6,17.675,9,NA,TRUE
"1759",2013-10-24,2,347.147339698928,"Thursday","Herbst",FALSE,NA,5,12.6875,12,61,TRUE
"1760",2013-10-27,2,541.86792448218,"Sunday","Herbst",FALSE,NA,6,14.9875,16,65,TRUE
"1761",2013-10-29,2,343.382554561478,"Tuesday","Herbst",FALSE,NA,7,10.775,17,63,TRUE
"1762",2013-10-30,2,315.521819776895,"Wednesday","Herbst",FALSE,NA,6,10.4375,10,61,TRUE
"1763",2013-10-31,2,297.251141804671,"Thursday","Herbst",FALSE,NA,5,11.1625,13,21,TRUE
"1764",2013-11-01,2,336.018177940212,"Friday","Herbst",FALSE,NA,8,10.625,9,63,TRUE
"1765",2013-11-04,2,269.386056106044,"Monday","Herbst",FALSE,NA,7,6.8375,7,63,TRUE
"1766",2013-11-06,2,273.952220004938,"Wednesday","Herbst",FALSE,NA,4,8.1375,12,63,TRUE
"1767",2013-11-09,2,391.257430539666,"Saturday","Herbst",FALSE,NA,5,7.7,16,63,TRUE
"1768",2013-11-11,2,277.910909861899,"Monday","Herbst",FALSE,NA,2,8.3125,5,NA,TRUE
"1769",2013-11-12,2,257.306498146673,"Tuesday","Herbst",FALSE,NA,7,5.9375,9,61,TRUE
"1770",2013-11-14,2,252.672301244525,"Thursday","Herbst",FALSE,NA,5,6.9375,9,21,TRUE
"1771",2013-11-16,2,388.456732659322,"Saturday","Herbst",FALSE,NA,8,8.875,12,NA,TRUE
"1772",2013-11-17,2,585.360633461221,"Sunday","Herbst",FALSE,NA,2,8.8875,8,0,TRUE
"1773",2013-11-18,2,271.38800449289,"Monday","Herbst",FALSE,NA,7,6.65,5,63,TRUE
"1774",2013-11-19,2,256.059323867932,"Tuesday","Herbst",FALSE,NA,8,5.8375,8,61,TRUE
"1775",2013-11-21,2,265.659732396587,"Thursday","Herbst",FALSE,NA,2,3.275,8,10,TRUE
"1776",2013-11-24,2,563.703199691435,"Sunday","Herbst",FALSE,NA,0,4.6,16,NA,TRUE
"1777",2013-11-25,2,243.739175008053,"Monday","Herbst",FALSE,NA,0,3.7,10,NA,TRUE
"1778",2013-11-28,2,245.157903548545,"Thursday","Herbst",FALSE,NA,2,8.025,18,NA,TRUE
"1779",2013-11-29,2,270.604986736201,"Friday","Herbst",FALSE,NA,8,5.9875,11,63,TRUE
"1780",2013-11-30,2,364.558396204025,"Saturday","Herbst",FALSE,NA,7,5.525,10,20,TRUE
"1781",2013-12-02,2,278.664927166837,"Monday","Winter",FALSE,NA,0,3.0625,4,10,TRUE
"1782",2013-12-04,2,267.381898238725,"Wednesday","Winter",FALSE,NA,7,5.85,11,63,TRUE
"1783",2013-12-05,2,270.133710033378,"Thursday","Winter",FALSE,NA,7,4.4625,24,63,TRUE
"1784",2013-12-08,2,502.371531950746,"Sunday","Winter",FALSE,NA,8,6.975,16,63,TRUE
"1785",2013-12-10,2,257.948246753247,"Tuesday","Winter",FALSE,NA,7,7.1875,8,61,TRUE
"1786",2013-12-11,2,258.730733034518,"Wednesday","Winter",FALSE,NA,7,5.025,9,10,TRUE
"1787",2013-12-13,2,215.102454376754,"Friday","Winter",FALSE,NA,7,3.5375,6,61,TRUE
"1788",2013-12-14,2,327.613078777548,"Saturday","Winter",FALSE,NA,7,3.0125,7,61,TRUE
"1789",2013-12-15,2,564.33503068692,"Sunday","Winter",FALSE,NA,8,7.925,12,61,TRUE
"1790",2013-12-17,2,261.524378936327,"Tuesday","Winter",FALSE,NA,8,4.95,8,61,TRUE
"1791",2013-12-18,2,241.880289555687,"Wednesday","Winter",FALSE,NA,7,6.85,8,10,TRUE
"1792",2013-12-19,2,265.154110289682,"Thursday","Winter",FALSE,NA,7,7.4,10,63,TRUE
"1793",2013-12-20,2,273.618541350621,"Friday","Winter",FALSE,NA,7,5.2875,10,61,TRUE
"1794",2013-12-21,2,354.063657483224,"Saturday","Winter",FALSE,NA,8,6.5625,13,63,TRUE
"1795",2013-12-22,2,463.81219748514,"Sunday","Winter",FALSE,NA,7,8.1375,12,61,TRUE
"1796",2013-12-24,2,531.778119659333,"Tuesday","Winter",TRUE,NA,7,11.4375,18,61,TRUE
"1797",2013-12-29,2,510.015069971101,"Sunday","Winter",FALSE,NA,7,5.7125,9,63,TRUE
"1798",2013-12-30,2,494.782420691912,"Monday","Winter",FALSE,NA,4,4.75,11,10,TRUE
"1799",2013-12-31,2,586.131309693688,"Tuesday","Winter",TRUE,NA,4,5.0375,7,NA,TRUE
"1800",2014-01-02,2,449.418219323415,"Thursday","Winter",FALSE,NA,7,6.25,9,63,TRUE
"1801",2014-01-03,2,405.814478197605,"Friday","Winter",FALSE,NA,7,6.8375,10,63,TRUE
"1802",2014-01-04,2,408.762961257816,"Saturday","Winter",FALSE,NA,5,6.9375,11,NA,TRUE
"1803",2014-01-05,2,529.982266493949,"Sunday","Winter",FALSE,NA,7,6.1875,11,63,TRUE
"1804",2014-01-06,2,299.874480982131,"Monday","Winter",FALSE,NA,7,7.9125,11,65,TRUE
"1805",2014-01-07,2,296.549615645128,"Tuesday","Winter",FALSE,NA,7,10.4375,13,NA,TRUE
"1806",2014-01-08,2,258.406939246541,"Wednesday","Winter",FALSE,NA,7,8.6375,15,63,TRUE
"1807",2014-01-09,2,260.439674899334,"Thursday","Winter",FALSE,NA,7,9.6125,16,61,TRUE
"1808",2014-01-11,2,384.22983618022,"Saturday","Winter",FALSE,NA,7,5.5875,18,63,TRUE
"1809",2014-01-12,2,582.354079603658,"Sunday","Winter",FALSE,NA,2,5.525,16,21,TRUE
"1810",2014-01-13,2,251.321752602056,"Monday","Winter",FALSE,NA,8,3.1375,10,69,TRUE
"1811",2014-01-15,2,266.688234496087,"Wednesday","Winter",FALSE,NA,7,3.228571,7,28,TRUE
"1812",2014-01-16,2,280.275781868982,"Thursday","Winter",FALSE,NA,8,2.7375,9,63,TRUE
"1813",2014-01-17,2,257.771904141454,"Friday","Winter",FALSE,NA,7,6.7375,4,61,TRUE
"1814",2014-01-18,2,357.4107536578,"Saturday","Winter",FALSE,NA,7,5.8875,8,61,TRUE
"1815",2014-01-20,2,273.490861004483,"Monday","Winter",FALSE,NA,8,0.3875,13,61,TRUE
"1816",2014-01-21,2,259.272175875601,"Tuesday","Winter",FALSE,NA,7,-0.65,7,77,TRUE
"1817",2014-01-22,2,241.123430544226,"Wednesday","Winter",FALSE,NA,8,-3.1125,14,22,TRUE
"1818",2014-01-24,2,261.219962431997,"Friday","Winter",FALSE,NA,2,-5.1625,13,10,TRUE
"1819",2014-01-25,2,351.252465656399,"Saturday","Winter",FALSE,NA,5,-7.0375,8,NA,TRUE
"1820",2014-01-26,2,483.659434750003,"Sunday","Winter",FALSE,NA,1,-8.475,10,10,TRUE
"1821",2014-01-27,2,228.4378109063,"Monday","Winter",FALSE,NA,5,0.7,9,69,TRUE
"1822",2014-01-28,2,297.344059006804,"Tuesday","Winter",FALSE,NA,7,-0.2625,10,10,TRUE
"1823",2014-01-30,2,268.187299324192,"Thursday","Winter",FALSE,NA,7,-4.4875,8,77,TRUE
"1824",2014-02-01,2,363.477743653721,"Saturday","Winter",FALSE,NA,7,3.225,10,63,TRUE
"1825",2014-02-02,2,556.341089710331,"Sunday","Winter",FALSE,NA,0,5.4875,8,NA,TRUE
"1826",2014-02-03,2,348.771730579887,"Monday","Winter",FALSE,NA,1,3.475,8,10,TRUE
"1827",2014-02-04,2,260.453691923776,"Tuesday","Winter",FALSE,NA,5,3.925,6,10,TRUE
"1828",2014-02-05,2,303.821114890027,"Wednesday","Winter",FALSE,NA,4,3.675,8,10,TRUE
"1829",2014-02-06,2,281.271370841592,"Thursday","Winter",FALSE,NA,7,7.875,11,20,TRUE
"1830",2014-02-08,2,444.88120408508,"Saturday","Winter",FALSE,NA,7,6.2875,12,61,TRUE
"1831",2014-02-09,2,569.839111992589,"Sunday","Winter",FALSE,NA,5,6.7125,15,63,TRUE
"1832",2014-02-10,2,289.527230880774,"Monday","Winter",FALSE,NA,2,6.6375,9,NA,TRUE
"1833",2014-02-11,2,316.588828519672,"Tuesday","Winter",FALSE,NA,7,4.925,12,61,TRUE
"1834",2014-02-12,2,304.004411606266,"Wednesday","Winter",FALSE,NA,4,6.1,13,10,TRUE
"1835",2014-02-13,2,299.888751175176,"Thursday","Winter",FALSE,NA,5,7.45,13,NA,TRUE
"1836",2014-02-14,2,313.418025928576,"Friday","Winter",FALSE,NA,5,5.2125,9,10,TRUE
"1837",2014-02-15,2,474.035638350371,"Saturday","Winter",FALSE,NA,5,11.5,15,NA,TRUE
"1838",2014-02-16,2,642.255713146016,"Sunday","Winter",FALSE,NA,7,6.0625,17,63,TRUE
"1839",2014-02-17,2,329.690366180098,"Monday","Winter",FALSE,NA,0,6.6875,9,NA,TRUE
"1840",2014-02-18,2,275.501866816375,"Tuesday","Winter",FALSE,NA,7,7.8,8,10,TRUE
"1841",2014-02-19,2,317.300543446827,"Wednesday","Winter",FALSE,NA,7,6.325,8,61,TRUE
"1842",2014-02-20,2,332.24034886181,"Thursday","Winter",FALSE,NA,6,9.1,11,10,TRUE
"1843",2014-02-22,2,501.288627565406,"Saturday","Winter",FALSE,NA,7,5.925,11,21,TRUE
"1844",2014-02-24,2,278.245512066627,"Monday","Winter",FALSE,NA,1,9.4125,11,NA,TRUE
"1845",2014-02-25,2,261.518665118435,"Tuesday","Winter",FALSE,NA,1,10.475,7,NA,TRUE
"1846",2014-02-26,2,311.376704215006,"Wednesday","Winter",FALSE,NA,5,10.1875,8,NA,TRUE
"1847",2014-02-27,2,300.168385368184,"Thursday","Winter",FALSE,NA,1,8.8875,7,10,TRUE
"1848",2014-02-28,2,304.253089953571,"Friday","Winter",FALSE,NA,7,6.1875,6,61,TRUE
"1849",2014-03-01,2,463.931706683171,"Saturday","Frueling",FALSE,NA,2,5.075,9,10,TRUE
"1850",2014-03-03,2,340.843721805049,"Monday","Frueling",FALSE,NA,0,9.1875,10,5,TRUE
"1851",2014-03-04,2,322.507407389951,"Tuesday","Frueling",FALSE,NA,7,6.6875,7,10,TRUE
"1852",2014-03-05,2,272.380162040079,"Wednesday","Frueling",FALSE,NA,7,4.6875,7,28,TRUE
"1853",2014-03-06,2,296.782446572738,"Thursday","Frueling",FALSE,NA,3,8.925,9,10,TRUE
"1854",2014-03-07,2,293.295574945633,"Friday","Frueling",FALSE,NA,6,11.275,10,5,TRUE
"1855",2014-03-08,2,478.500223651153,"Saturday","Frueling",FALSE,NA,0,9.9375,6,NA,TRUE
"1856",2014-03-09,2,620.71339369779,"Sunday","Frueling",FALSE,NA,0,16.4,9,NA,TRUE
"1857",2014-03-10,2,317.378702108067,"Monday","Frueling",FALSE,NA,0,15.8,9,NA,TRUE
"1858",2014-03-11,2,264.37746726286,"Tuesday","Frueling",FALSE,NA,0,7.85,9,NA,TRUE
"1859",2014-03-12,2,275.552175296613,"Wednesday","Frueling",FALSE,NA,0,10.2125,8,0,TRUE
"1860",2014-03-13,2,322.865434589691,"Thursday","Frueling",FALSE,NA,0,13.375,10,NA,TRUE
"1861",2014-03-14,2,309.267472114849,"Friday","Frueling",FALSE,NA,1,9.6125,10,NA,TRUE
"1862",2014-03-15,2,426.528946577857,"Saturday","Frueling",FALSE,NA,4,9.0375,27,NA,TRUE
"1863",2014-03-16,2,427.380944455632,"Sunday","Frueling",FALSE,NA,7,9.3375,24,61,TRUE
"1864",2014-03-17,2,283.82852752228,"Monday","Frueling",FALSE,NA,7,9.5875,18,61,TRUE
"1865",2014-03-18,2,286.018793506259,"Tuesday","Frueling",FALSE,NA,7,9.6875,16,21,TRUE
"1866",2014-03-19,2,287.60155477635,"Wednesday","Frueling",FALSE,NA,7,9.45,18,61,TRUE
"1867",2014-03-20,2,297.335857719945,"Thursday","Frueling",FALSE,NA,0,16.2625,13,NA,TRUE
"1868",2014-03-22,2,497.958416841062,"Saturday","Frueling",FALSE,NA,5,8.85,11,63,TRUE
"1869",2014-03-23,2,492.856825031606,"Sunday","Frueling",FALSE,NA,4,8.3625,10,NA,TRUE
"1870",2014-03-24,2,326.267041619462,"Monday","Frueling",FALSE,NA,3,7.5625,7,NA,TRUE
"1871",2014-03-25,2,327.070593673512,"Tuesday","Frueling",FALSE,NA,2,7.725,10,21,TRUE
"1872",2014-03-26,2,316.014621957881,"Wednesday","Frueling",FALSE,NA,5,7.85,11,21,TRUE
"1873",2014-03-27,2,384.826956477695,"Thursday","Frueling",FALSE,NA,6,5.1,12,NA,TRUE
"1874",2014-03-28,2,373.193892353262,"Friday","Frueling",FALSE,NA,8,5.4,12,10,TRUE
"1875",2014-03-29,2,600.636330304354,"Saturday","Frueling",FALSE,NA,3,9.375,8,10,TRUE
"1876",2014-04-01,2,344.347041678838,"Tuesday","Frueling",FALSE,NA,8,5.7625,13,10,TRUE
"1877",2014-04-02,2,357.401889148184,"Wednesday","Frueling",FALSE,NA,2,12.45,8,10,TRUE
"1878",2014-04-03,2,338.691456861455,"Thursday","Frueling",FALSE,NA,3,7.6125,15,10,TRUE
"1879",2014-04-04,2,348.498254975841,"Friday","Frueling",FALSE,NA,6,6.45,15,0,TRUE
"1880",2014-04-05,2,524.065479089145,"Saturday","Frueling",FALSE,NA,8,9.825,5,61,TRUE
"1881",2014-04-06,2,577.282474747519,"Sunday","Frueling",FALSE,NA,7,12.1875,8,63,TRUE
"1882",2014-04-08,2,353.523529645886,"Tuesday","Frueling",FALSE,NA,7,9.8125,19,61,TRUE
"1883",2014-04-09,2,366.100231824073,"Wednesday","Frueling",FALSE,NA,7,10.1875,20,21,TRUE
"1884",2014-04-11,2,375.837949456716,"Friday","Frueling",FALSE,NA,6,12.0625,10,NA,TRUE
"1885",2014-04-12,2,574.526430697981,"Saturday","Frueling",FALSE,NA,4,11.2,12,0,TRUE
"1886",2014-04-14,2,407.696472609752,"Monday","Frueling",FALSE,NA,5,8.9,23,61,TRUE
"1887",2014-04-15,2,460.801074530961,"Tuesday","Frueling",FALSE,NA,0,9.9125,15,NA,TRUE
"1888",2014-04-16,2,439.876371928798,"Wednesday","Frueling",FALSE,NA,0,11.3625,9,NA,TRUE
"1889",2014-04-17,2,562.281813457354,"Thursday","Frueling",FALSE,NA,5,14.4,14,NA,TRUE
"1890",2014-04-19,2,701.506792782752,"Saturday","Frueling",FALSE,NA,1,11.125,13,5,TRUE
"1891",2014-04-20,2,670.020496886695,"Sunday","Frueling",FALSE,NA,0,13.875,15,5,TRUE
"1892",2014-04-21,2,683.784882752709,"Monday","Frueling",TRUE,NA,4,13.425,15,0,TRUE
"1893",2014-04-22,2,460.8751181337,"Tuesday","Frueling",FALSE,NA,3,15.45,10,10,TRUE
"1894",2014-04-23,2,465.58877492787,"Wednesday","Frueling",FALSE,NA,8,9.825,11,21,TRUE
"1895",2014-04-24,2,417.193979627359,"Thursday","Frueling",FALSE,NA,8,9.175,11,NA,TRUE
"1896",2014-04-25,2,456.429396514049,"Friday","Frueling",FALSE,NA,0,13.5625,12,NA,TRUE
"1897",2014-04-26,2,586.998427577162,"Saturday","Frueling",FALSE,NA,0,15.45,11,NA,TRUE
"1898",2014-04-27,2,584.577549685164,"Sunday","Frueling",FALSE,NA,0,16.225,16,NA,TRUE
"1899",2014-04-28,2,406.097160006948,"Monday","Frueling",FALSE,NA,0,15.8875,11,NA,TRUE
